FullName	Population
Z022E0077:709G4AAXX:5:250026616	B73 x Oh43
Z022E0078:709G4AAXX:5:250026627	B73 x Oh43
Z022E0079:709G4AAXX:5:250026637	B73 x Oh43
Z022E0080:709G4AAXX:5:250026659	B73 x Oh43
Z022E0081:709G4AAXX:5:250026671	B73 x Oh43
Z022E0082:709G4AAXX:5:250026683	B73 x Oh43
Z022E0083:627C3AAXX:3:250028568	B73 x Oh43
Z022E0084:709G4AAXX:5:250026608	B73 x Oh43
Z022E0085:709G4AAXX:5:250026617	B73 x Oh43
Z022E0085:D260TACXX:5:250183116	B73 x Oh43
Z022E0086:709G4AAXX:5:250026628	B73 x Oh43
Z022E0087:709G4AAXX:5:250026638	B73 x Oh43
Z022E0088:709G4AAXX:5:250026660	B73 x Oh43
Z022E0089:709G4AAXX:5:250026672	B73 x Oh43
Z022E0090:627C3AAXX:4:250028658	B73 x Oh43
Z022E0091:709G4AAXX:5:250026696	B73 x Oh43
Z022E0092:709G4AAXX:5:250026618	B73 x Oh43
Z022E0093:709G4AAXX:5:250026629	B73 x Oh43
Z022E0094:709G4AAXX:5:250026639	B73 x Oh43
Z022E0095:709G4AAXX:5:250026661	B73 x Oh43
Z022E0096:709G4AAXX:5:250026673	B73 x Oh43
Z022E0097:709G4AAXX:5:250026685	B73 x Oh43
Z022E0098:709G4AAXX:5:250026697	B73 x Oh43
Z022E0099:709G4AAXX:6:250026737	B73 x Oh43
Z022E0100:709G4AAXX:6:250026774	B73 x Oh43
Z022E0101:627C3AAXX:3:250028580	B73 x Oh43
Z022E0102:627C3AAXX:3:250028592	B73 x Oh43
Z022E0102:709G4AAXX:6:250026777	B73 x Oh43
Z022E0103:709G4AAXX:6:250026789	B73 x Oh43
Z022E0104:709G4AAXX:6:250026801	B73 x Oh43
Z022E0105:709G4AAXX:6:250026813	B73 x Oh43
Z022E0106:709G4AAXX:6:250026730	B73 x Oh43
Z022E0107:709G4AAXX:6:250026738	B73 x Oh43
Z022E0108:709G4AAXX:6:250026746	B73 x Oh43
Z022E0109:709G4AAXX:6:250026758	B73 x Oh43
Z022E0109:D260TACXX:5:250183117	B73 x Oh43
Z022E0110:709G4AAXX:6:250026778	B73 x Oh43
Z022E0111:709G4AAXX:6:250026790	B73 x Oh43
Z022E0112:709G4AAXX:6:250026802	B73 x Oh43
Z022E0113:709G4AAXX:6:250026814	B73 x Oh43
Z022E0114:709G4AAXX:6:250026731	B73 x Oh43
Z022E0115:709G4AAXX:6:250026739	B73 x Oh43
Z022E0116:709G4AAXX:6:250026747	B73 x Oh43
Z022E0117:709G4AAXX:6:250026759	B73 x Oh43
Z022E0117:D260TACXX:5:250183118	B73 x Oh43
Z022E0118:709G4AAXX:6:250026779	B73 x Oh43
Z022E0119:709G4AAXX:6:250026791	B73 x Oh43
Z022E0120:709G4AAXX:6:250026803	B73 x Oh43
Z022E0121:709G4AAXX:6:250026815	B73 x Oh43
Z022E0122:709G4AAXX:6:250026767	B73 x Oh43
Z022E0123:709G4AAXX:6:250026740	B73 x Oh43
Z022E0124:709G4AAXX:6:250026748	B73 x Oh43
Z022E0125:709G4AAXX:6:250026775	B73 x Oh43
Z022E0126:709G4AAXX:6:250026780	B73 x Oh43
Z022E0127:709G4AAXX:6:250026792	B73 x Oh43
Z022E0128:709G4AAXX:6:250026804	B73 x Oh43
Z022E0129:709G4AAXX:6:250026816	B73 x Oh43
Z022E0130:709G4AAXX:6:250026768	B73 x Oh43
Z022E0131:709G4AAXX:6:250026771	B73 x Oh43
Z022E0131:D260TACXX:5:250183119	B73 x Oh43
Z022E0132:709G4AAXX:6:250026749	B73 x Oh43
Z022E0133:709G4AAXX:6:250026760	B73 x Oh43
Z022E0134:709G4AAXX:6:250026781	B73 x Oh43
Z022E0135:709G4AAXX:6:250026793	B73 x Oh43
Z022E0136:709G4AAXX:6:250026805	B73 x Oh43
Z022E0137:709G4AAXX:6:250026817	B73 x Oh43
Z022E0138:709G4AAXX:6:250026732	B73 x Oh43
Z022E0139:709G4AAXX:6:250026772	B73 x Oh43
Z022E0140:709G4AAXX:6:250026750	B73 x Oh43
Z022E0141:627C3AAXX:3:250028509	B73 x Oh43
Z022E0142:709G4AAXX:6:250026782	B73 x Oh43
Z022E0143:709G4AAXX:6:250026794	B73 x Oh43
Z022E0145:709G4AAXX:6:250026806	B73 x Oh43
Z022E0146:709G4AAXX:6:250026818	B73 x Oh43
Z022E0147:627C3AAXX:3:250028517	B73 x Oh43
Z022E0148:709G4AAXX:6:250026773	B73 x Oh43
Z022E0149:709G4AAXX:6:250026751	B73 x Oh43
Z022E0150:709G4AAXX:6:250026761	B73 x Oh43
Z022E0151:709G4AAXX:6:250026783	B73 x Oh43
Z022E0152:709G4AAXX:6:250026795	B73 x Oh43
Z022E0153:709G4AAXX:6:250026807	B73 x Oh43
Z022E0154:627C3AAXX:3:250028525	B73 x Oh43
Z022E0155:627C3AAXX:3:250028537	B73 x Oh43
Z022E0156:709G4AAXX:6:250026741	B73 x Oh43
Z022E0157:709G4AAXX:6:250026752	B73 x Oh43
Z022E0158:709G4AAXX:6:250026762	B73 x Oh43
Z022E0159:709G4AAXX:6:250026784	B73 x Oh43
Z022E0160:627C3AAXX:3:250028557	B73 x Oh43
Z022E0160:709G4AAXX:6:250026796	B73 x Oh43
Z022E0161:709G4AAXX:6:250026808	B73 x Oh43
Z022E0162:709G4AAXX:6:250026820	B73 x Oh43
Z022E0163:709G4AAXX:6:250026770	B73 x Oh43
Z022E0164:709G4AAXX:6:250026742	B73 x Oh43
Z022E0165:709G4AAXX:6:250026753	B73 x Oh43
Z022E0166:709G4AAXX:6:250026763	B73 x Oh43
Z022E0167:709G4AAXX:6:250026785	B73 x Oh43
Z022E0168:627C3AAXX:3:250028569	B73 x Oh43
Z022E0168:709G4AAXX:6:250026797	B73 x Oh43
Z022E0169:709G4AAXX:6:250026809	B73 x Oh43
Z022E0170:709G4AAXX:6:250026821	B73 x Oh43
Z022E0171:709G4AAXX:6:250026734	B73 x Oh43
Z022E0171:D260TACXX:5:250183120	B73 x Oh43
Z022E0172:709G4AAXX:6:250026743	B73 x Oh43
Z022E0173:709G4AAXX:6:250026754	B73 x Oh43
Z022E0174:709G4AAXX:6:250026764	B73 x Oh43
Z022E0175:709G4AAXX:6:250026786	B73 x Oh43
Z022E0176:709G4AAXX:6:250026798	B73 x Oh43
Z022E0177:627C3AAXX:3:250028581	B73 x Oh43
Z022E0178:709G4AAXX:6:250026822	B73 x Oh43
Z022E0179:709G4AAXX:6:250026735	B73 x Oh43
Z022E0180:709G4AAXX:6:250026744	B73 x Oh43
Z022E0181:709G4AAXX:6:250026755	B73 x Oh43
Z022E0182:627C3AAXX:3:250028593	B73 x Oh43
Z022E0182:709G4AAXX:6:250026765	B73 x Oh43
Z022E0183:709G4AAXX:6:250026787	B73 x Oh43
Z022E0183:D260TACXX:5:250183121	B73 x Oh43
Z022E0184:709G4AAXX:6:250026799	B73 x Oh43
Z022E0185:709G4AAXX:6:250026811	B73 x Oh43
Z022E0186:709G4AAXX:6:250026823	B73 x Oh43
Z022E0187:709G4AAXX:6:250026745	B73 x Oh43
Z022E0188:709G4AAXX:6:250026756	B73 x Oh43
Z022E0189:709G4AAXX:6:250026766	B73 x Oh43
Z022E0190:709G4AAXX:6:250026788	B73 x Oh43
Z022E0191:709G4AAXX:6:250026800	B73 x Oh43
Z022E0192:709G4AAXX:6:250026812	B73 x Oh43
Z022E0193:709G4AAXX:6:250026824	B73 x Oh43
Z022E0194:627C3AAXX:3:250028545	B73 x Oh43
Z022E0195:627C3AAXX:3:250028518	B73 x Oh43
Z022E0196:627C3AAXX:3:250028526	B73 x Oh43
Z022E0197:627C3AAXX:3:250028553	B73 x Oh43
Z022E0198:627C3AAXX:3:250028558	B73 x Oh43
Z022E0199:627C3AAXX:3:250028570	B73 x Oh43
Z022E0200:627C3AAXX:3:250028582	B73 x Oh43
Z022E0207:627C3AAXX:3:250028594	B73 x Oh43
Z022E0215:627C3AAXX:3:250028546	B73 x Oh43
Z022E0219:627C3AAXX:3:250028549	B73 x Oh43
Z022E0221:627C3AAXX:3:250028527	B73 x Oh43
Z022E0272:MRG:2:250042608	B73 x Oh43
Z023E0001:709G4AAXX:7:250026864	B73 x Oh7B
Z023E0001:D10RTACXX:5:250080174	B73 x Oh7B
Z023E0003:709G4AAXX:7:250026901	B73 x Oh7B
Z023E0003:D10RTACXX:5:250080186	B73 x Oh7B
Z023E0004:709G4AAXX:7:250026884	B73 x Oh7B
Z023E0004:D10RTACXX:5:250080198	B73 x Oh7B
Z023E0006:709G4AAXX:7:250026904	B73 x Oh7B
Z023E0006:D10RTACXX:5:250080210	B73 x Oh7B
Z023E0007:709G4AAXX:7:250026916	B73 x Oh7B
Z023E0007:D10RTACXX:5:250080222	B73 x Oh7B
Z023E0008:709G4AAXX:7:250026928	B73 x Oh7B
Z023E0008:D10RTACXX:5:250080234	B73 x Oh7B
Z023E0009:709G4AAXX:7:250026940	B73 x Oh7B
Z023E0009:D10RTACXX:5:250080246	B73 x Oh7B
Z023E0010:709G4AAXX:7:250026857	B73 x Oh7B
Z023E0010:D10RTACXX:5:250080163	B73 x Oh7B
Z023E0011:709G4AAXX:7:250026865	B73 x Oh7B
Z023E0011:D10RTACXX:5:250080175	B73 x Oh7B
Z023E0012:709G4AAXX:7:250026873	B73 x Oh7B
Z023E0012:D10RTACXX:5:250080187	B73 x Oh7B
Z023E0013:709G4AAXX:7:250026885	B73 x Oh7B
Z023E0013:D10RTACXX:5:250080199	B73 x Oh7B
Z023E0014:709G4AAXX:7:250026905	B73 x Oh7B
Z023E0014:D10RTACXX:5:250080211	B73 x Oh7B
Z023E0015:709G4AAXX:7:250026917	B73 x Oh7B
Z023E0015:D10RTACXX:5:250080223	B73 x Oh7B
Z023E0016:709G4AAXX:7:250026929	B73 x Oh7B
Z023E0016:D10RTACXX:5:250080235	B73 x Oh7B
Z023E0016:D260TACXX:5:250183122	B73 x Oh7B
Z023E0017:709G4AAXX:7:250026941	B73 x Oh7B
Z023E0017:D10RTACXX:5:250080247	B73 x Oh7B
Z023E0018:709G4AAXX:7:250026858	B73 x Oh7B
Z023E0018:D10RTACXX:5:250080164	B73 x Oh7B
Z023E0019:709G4AAXX:7:250026866	B73 x Oh7B
Z023E0019:D10RTACXX:5:250080176	B73 x Oh7B
Z023E0020:709G4AAXX:7:250026874	B73 x Oh7B
Z023E0020:D10RTACXX:5:250080188	B73 x Oh7B
Z023E0021:709G4AAXX:7:250026886	B73 x Oh7B
Z023E0021:D10RTACXX:5:250080200	B73 x Oh7B
Z023E0022:709G4AAXX:7:250026906	B73 x Oh7B
Z023E0022:D10RTACXX:5:250080212	B73 x Oh7B
Z023E0023:709G4AAXX:7:250026918	B73 x Oh7B
Z023E0023:D10RTACXX:5:250080224	B73 x Oh7B
Z023E0024:709G4AAXX:7:250026930	B73 x Oh7B
Z023E0024:D10RTACXX:5:250080236	B73 x Oh7B
Z023E0024:D260TACXX:5:250183123	B73 x Oh7B
Z023E0025:709G4AAXX:7:250026942	B73 x Oh7B
Z023E0025:D10RTACXX:5:250080248	B73 x Oh7B
Z023E0026:709G4AAXX:7:250026894	B73 x Oh7B
Z023E0026:D10RTACXX:5:250080165	B73 x Oh7B
Z023E0027:709G4AAXX:7:250026867	B73 x Oh7B
Z023E0027:D10RTACXX:5:250080177	B73 x Oh7B
Z023E0028:709G4AAXX:7:250026875	B73 x Oh7B
Z023E0028:D10RTACXX:5:250080189	B73 x Oh7B
Z023E0029:709G4AAXX:7:250026902	B73 x Oh7B
Z023E0029:D10RTACXX:5:250080201	B73 x Oh7B
Z023E0030:709G4AAXX:7:250026907	B73 x Oh7B
Z023E0030:D10RTACXX:5:250080213	B73 x Oh7B
Z023E0031:709G4AAXX:7:250026919	B73 x Oh7B
Z023E0031:D10RTACXX:5:250080225	B73 x Oh7B
Z023E0032:709G4AAXX:7:250026931	B73 x Oh7B
Z023E0032:D10RTACXX:5:250080237	B73 x Oh7B
Z023E0033:709G4AAXX:7:250026943	B73 x Oh7B
Z023E0033:D10RTACXX:5:250080249	B73 x Oh7B
Z023E0034:709G4AAXX:7:250026895	B73 x Oh7B
Z023E0034:D10RTACXX:5:250080166	B73 x Oh7B
Z023E0035:709G4AAXX:7:250026898	B73 x Oh7B
Z023E0035:D10RTACXX:5:250080178	B73 x Oh7B
Z023E0036:709G4AAXX:7:250026876	B73 x Oh7B
Z023E0036:D10RTACXX:5:250080190	B73 x Oh7B
Z023E0037:709G4AAXX:7:250026887	B73 x Oh7B
Z023E0037:D10RTACXX:5:250080202	B73 x Oh7B
Z023E0038:709G4AAXX:7:250026908	B73 x Oh7B
Z023E0038:D10RTACXX:5:250080214	B73 x Oh7B
Z023E0039:709G4AAXX:7:250026920	B73 x Oh7B
Z023E0039:D10RTACXX:5:250080226	B73 x Oh7B
Z023E0040:709G4AAXX:7:250026932	B73 x Oh7B
Z023E0040:D10RTACXX:5:250080238	B73 x Oh7B
Z023E0041:709G4AAXX:7:250026944	B73 x Oh7B
Z023E0041:D10RTACXX:5:250080250	B73 x Oh7B
Z023E0042:709G4AAXX:7:250026859	B73 x Oh7B
Z023E0042:D10RTACXX:5:250080167	B73 x Oh7B
Z023E0043:709G4AAXX:7:250026899	B73 x Oh7B
Z023E0043:D10RTACXX:5:250080179	B73 x Oh7B
Z023E0044:709G4AAXX:7:250026877	B73 x Oh7B
Z023E0044:D10RTACXX:5:250080191	B73 x Oh7B
Z023E0045:709G4AAXX:7:250026903	B73 x Oh7B
Z023E0045:D10RTACXX:5:250080203	B73 x Oh7B
Z023E0046:709G4AAXX:7:250026909	B73 x Oh7B
Z023E0046:D10RTACXX:5:250080215	B73 x Oh7B
Z023E0047:709G4AAXX:7:250026921	B73 x Oh7B
Z023E0047:D10RTACXX:5:250080227	B73 x Oh7B
Z023E0048:709G4AAXX:7:250026933	B73 x Oh7B
Z023E0048:D10RTACXX:5:250080239	B73 x Oh7B
Z023E0049:709G4AAXX:7:250026945	B73 x Oh7B
Z023E0049:D10RTACXX:5:250080251	B73 x Oh7B
Z023E0050:709G4AAXX:7:250026896	B73 x Oh7B
Z023E0050:D10RTACXX:5:250080168	B73 x Oh7B
Z023E0051:709G4AAXX:7:250026900	B73 x Oh7B
Z023E0051:D10RTACXX:5:250080180	B73 x Oh7B
Z023E0052:709G4AAXX:7:250026878	B73 x Oh7B
Z023E0052:D10RTACXX:5:250080192	B73 x Oh7B
Z023E0053:709G4AAXX:7:250026888	B73 x Oh7B
Z023E0053:D10RTACXX:5:250080204	B73 x Oh7B
Z023E0054:709G4AAXX:7:250026910	B73 x Oh7B
Z023E0054:D10RTACXX:5:250080216	B73 x Oh7B
Z023E0055:709G4AAXX:7:250026922	B73 x Oh7B
Z023E0055:D10RTACXX:5:250080228	B73 x Oh7B
Z023E0056:709G4AAXX:7:250026934	B73 x Oh7B
Z023E0056:D10RTACXX:5:250080240	B73 x Oh7B
Z023E0057:709G4AAXX:7:250026946	B73 x Oh7B
Z023E0057:D10RTACXX:5:250080252	B73 x Oh7B
Z023E0059:709G4AAXX:7:250026860	B73 x Oh7B
Z023E0059:D10RTACXX:5:250080169	B73 x Oh7B
Z023E0060:709G4AAXX:7:250026868	B73 x Oh7B
Z023E0060:D10RTACXX:5:250080181	B73 x Oh7B
Z023E0060:D260TACXX:5:250183124	B73 x Oh7B
Z023E0061:709G4AAXX:7:250026879	B73 x Oh7B
Z023E0061:D10RTACXX:5:250080193	B73 x Oh7B
Z023E0062:709G4AAXX:7:250026889	B73 x Oh7B
Z023E0062:D10RTACXX:5:250080205	B73 x Oh7B
Z023E0063:709G4AAXX:7:250026911	B73 x Oh7B
Z023E0063:D10RTACXX:5:250080217	B73 x Oh7B
Z023E0064:709G4AAXX:7:250026923	B73 x Oh7B
Z023E0064:D10RTACXX:5:250080229	B73 x Oh7B
Z023E0065:709G4AAXX:7:250026935	B73 x Oh7B
Z023E0065:D10RTACXX:5:250080241	B73 x Oh7B
Z023E0066:709G4AAXX:7:250026947	B73 x Oh7B
Z023E0066:D10RTACXX:5:250080253	B73 x Oh7B
Z023E0067:709G4AAXX:7:250026897	B73 x Oh7B
Z023E0067:D10RTACXX:5:250080170	B73 x Oh7B
Z023E0068:709G4AAXX:7:250026869	B73 x Oh7B
Z023E0068:D10RTACXX:5:250080182	B73 x Oh7B
Z023E0069:709G4AAXX:7:250026880	B73 x Oh7B
Z023E0069:D10RTACXX:5:250080194	B73 x Oh7B
Z023E0070:709G4AAXX:7:250026890	B73 x Oh7B
Z023E0070:D10RTACXX:5:250080206	B73 x Oh7B
Z023E0071:709G4AAXX:7:250026912	B73 x Oh7B
Z023E0071:D10RTACXX:5:250080218	B73 x Oh7B
Z023E0072:709G4AAXX:7:250026924	B73 x Oh7B
Z023E0072:D10RTACXX:5:250080230	B73 x Oh7B
Z023E0074:709G4AAXX:7:250026936	B73 x Oh7B
Z023E0074:D10RTACXX:5:250080242	B73 x Oh7B
Z023E0075:709G4AAXX:7:250026948	B73 x Oh7B
Z023E0075:D10RTACXX:5:250080254	B73 x Oh7B
Z023E0075:D260TACXX:5:250183125	B73 x Oh7B
Z023E0076:709G4AAXX:7:250026861	B73 x Oh7B
Z023E0076:D10RTACXX:5:250080171	B73 x Oh7B
Z023E0077:709G4AAXX:7:250026870	B73 x Oh7B
Z023E0077:D10RTACXX:5:250080183	B73 x Oh7B
Z023E0078:709G4AAXX:7:250026881	B73 x Oh7B
Z023E0078:D10RTACXX:5:250080195	B73 x Oh7B
Z023E0080:709G4AAXX:7:250026891	B73 x Oh7B
Z023E0080:D10RTACXX:5:250080207	B73 x Oh7B
Z023E0081:709G4AAXX:7:250026913	B73 x Oh7B
Z023E0081:D10RTACXX:5:250080219	B73 x Oh7B
Z023E0082:709G4AAXX:7:250026925	B73 x Oh7B
Z023E0082:D10RTACXX:5:250080231	B73 x Oh7B
Z023E0083:709G4AAXX:7:250026937	B73 x Oh7B
Z023E0083:D10RTACXX:5:250080243	B73 x Oh7B
Z023E0084:709G4AAXX:7:250026949	B73 x Oh7B
Z023E0084:D10RTACXX:5:250080255	B73 x Oh7B
Z023E0085:709G4AAXX:7:250026862	B73 x Oh7B
Z023E0085:D10RTACXX:5:250080172	B73 x Oh7B
Z023E0086:709G4AAXX:7:250026871	B73 x Oh7B
Z023E0086:D10RTACXX:5:250080184	B73 x Oh7B
Z023E0087:709G4AAXX:7:250026882	B73 x Oh7B
Z023E0087:D10RTACXX:5:250080196	B73 x Oh7B
Z023E0088:709G4AAXX:7:250026892	B73 x Oh7B
Z023E0088:D10RTACXX:5:250080208	B73 x Oh7B
Z023E0089:709G4AAXX:7:250026914	B73 x Oh7B
Z023E0089:D10RTACXX:5:250080220	B73 x Oh7B
Z023E0090:709G4AAXX:7:250026926	B73 x Oh7B
Z023E0090:D10RTACXX:5:250080232	B73 x Oh7B
Z023E0090:D260TACXX:5:250183126	B73 x Oh7B
Z023E0091:709G4AAXX:7:250026938	B73 x Oh7B
Z023E0091:D10RTACXX:5:250080244	B73 x Oh7B
Z023E0091:D260TACXX:5:250183127	B73 x Oh7B
Z023E0092:709G4AAXX:7:250026950	B73 x Oh7B
Z023E0092:D10RTACXX:5:250080256	B73 x Oh7B
Z023E0093:709G4AAXX:7:250026872	B73 x Oh7B
Z023E0093:D10RTACXX:5:250080185	B73 x Oh7B
Z023E0094:709G4AAXX:7:250026883	B73 x Oh7B
Z023E0094:D10RTACXX:5:250080197	B73 x Oh7B
Z023E0095:709G4AAXX:7:250026893	B73 x Oh7B
Z023E0095:D10RTACXX:5:250080209	B73 x Oh7B
Z023E0096:709G4AAXX:7:250026915	B73 x Oh7B
Z023E0096:D10RTACXX:5:250080221	B73 x Oh7B
Z023E0097:709G4AAXX:7:250026927	B73 x Oh7B
Z023E0097:D10RTACXX:5:250080233	B73 x Oh7B
Z023E0098:709G4AAXX:7:250026939	B73 x Oh7B
Z023E0098:D10RTACXX:5:250080245	B73 x Oh7B
Z023E0099:709G4AAXX:7:250026951	B73 x Oh7B
Z023E0099:D10RTACXX:5:250080257	B73 x Oh7B
Z023E0100:70980AAXX:1:250026991	B73 x Oh7B
Z023E0100:D260TACXX:5:250183128	B73 x Oh7B
Z023E0101:70980AAXX:1:250027028	B73 x Oh7B
Z023E0101:D260TACXX:5:250183129	B73 x Oh7B
Z023E0102:70980AAXX:1:250027011	B73 x Oh7B
Z023E0102:D260TACXX:5:250183130	B73 x Oh7B
Z023E0103:70980AAXX:1:250027031	B73 x Oh7B
Z023E0103:D260TACXX:5:250183131	B73 x Oh7B
Z023E0104:70980AAXX:1:250027043	B73 x Oh7B
Z023E0104:D260TACXX:5:250183132	B73 x Oh7B
Z023E0105:70980AAXX:1:250027055	B73 x Oh7B
Z023E0105:D260TACXX:5:250183133	B73 x Oh7B
Z023E0106:70980AAXX:1:250027067	B73 x Oh7B
Z023E0106:D260TACXX:5:250183134	B73 x Oh7B
Z023E0107:627C3AAXX:3:250028538	B73 x Oh7B
Z023E0108:627C3AAXX:3:250028559	B73 x Oh7B
Z023E0109:627C3AAXX:3:250028571	B73 x Oh7B
Z023E0110:627C3AAXX:3:250028583	B73 x Oh7B
Z023E0111:627C3AAXX:4:250028668	B73 x Oh7B
Z023E0112:627C3AAXX:3:250028595	B73 x Oh7B
Z023E0113:627C3AAXX:3:250028510	B73 x Oh7B
Z023E0114:627C3AAXX:3:250028550	B73 x Oh7B
Z023E0115:70980AAXX:1:250026985	B73 x Oh7B
Z023E0116:70980AAXX:1:250026993	B73 x Oh7B
Z023E0117:70980AAXX:1:250027001	B73 x Oh7B
Z023E0118:70980AAXX:1:250027013	B73 x Oh7B
Z023E0119:70980AAXX:1:250027033	B73 x Oh7B
Z023E0120:70980AAXX:1:250027045	B73 x Oh7B
Z023E0121:70980AAXX:1:250027057	B73 x Oh7B
Z023E0122:70980AAXX:1:250027069	B73 x Oh7B
Z023E0123:70980AAXX:1:250027021	B73 x Oh7B
Z023E0124:70980AAXX:1:250026994	B73 x Oh7B
Z023E0125:70980AAXX:1:250027002	B73 x Oh7B
Z023E0126:70980AAXX:1:250027029	B73 x Oh7B
Z023E0127:70980AAXX:1:250027034	B73 x Oh7B
Z023E0128:70980AAXX:1:250027046	B73 x Oh7B
Z023E0129:70980AAXX:1:250027058	B73 x Oh7B
Z023E0130:70980AAXX:1:250027070	B73 x Oh7B
Z023E0130:D260TACXX:5:250183135	B73 x Oh7B
Z023E0131:70980AAXX:1:250027022	B73 x Oh7B
Z023E0132:70980AAXX:1:250027025	B73 x Oh7B
Z023E0133:70980AAXX:1:250027003	B73 x Oh7B
Z023E0134:70980AAXX:1:250027014	B73 x Oh7B
Z023E0135:70980AAXX:1:250027035	B73 x Oh7B
Z023E0136:70980AAXX:1:250027047	B73 x Oh7B
Z023E0137:70980AAXX:1:250027059	B73 x Oh7B
Z023E0138:627C3AAXX:3:250028528	B73 x Oh7B
Z023E0139:70980AAXX:1:250026986	B73 x Oh7B
Z023E0140:70980AAXX:1:250027026	B73 x Oh7B
Z023E0141:70980AAXX:1:250027004	B73 x Oh7B
Z023E0142:70980AAXX:1:250027030	B73 x Oh7B
Z023E0143:70980AAXX:1:250027036	B73 x Oh7B
Z023E0144:70980AAXX:1:250027048	B73 x Oh7B
Z023E0145:70980AAXX:1:250027060	B73 x Oh7B
Z023E0146:70980AAXX:1:250027072	B73 x Oh7B
Z023E0147:70980AAXX:1:250027023	B73 x Oh7B
Z023E0148:70980AAXX:1:250027027	B73 x Oh7B
Z023E0149:70980AAXX:1:250027005	B73 x Oh7B
Z023E0150:70980AAXX:1:250027015	B73 x Oh7B
Z023E0151:70980AAXX:1:250027037	B73 x Oh7B
Z023E0152:70980AAXX:1:250027049	B73 x Oh7B
Z023E0153:70980AAXX:1:250027061	B73 x Oh7B
Z023E0154:70980AAXX:1:250027073	B73 x Oh7B
Z023E0155:70980AAXX:1:250026987	B73 x Oh7B
Z023E0156:70980AAXX:1:250026995	B73 x Oh7B
Z023E0157:70980AAXX:1:250027006	B73 x Oh7B
Z023E0158:70980AAXX:1:250027016	B73 x Oh7B
Z023E0160:70980AAXX:1:250027038	B73 x Oh7B
Z023E0161:70980AAXX:1:250027050	B73 x Oh7B
Z023E0162:70980AAXX:1:250027062	B73 x Oh7B
Z023E0163:70980AAXX:1:250027074	B73 x Oh7B
Z023E0164:70980AAXX:1:250027024	B73 x Oh7B
Z023E0165:70980AAXX:1:250026996	B73 x Oh7B
Z023E0166:70980AAXX:1:250027007	B73 x Oh7B
Z023E0169:70980AAXX:1:250027017	B73 x Oh7B
Z023E0170:70980AAXX:1:250027039	B73 x Oh7B
Z023E0171:70980AAXX:1:250027051	B73 x Oh7B
Z023E0172:70980AAXX:1:250027063	B73 x Oh7B
Z023E0173:70980AAXX:1:250027075	B73 x Oh7B
Z023E0174:70980AAXX:1:250026988	B73 x Oh7B
Z023E0175:70980AAXX:1:250026997	B73 x Oh7B
Z023E0176:70980AAXX:1:250027008	B73 x Oh7B
Z023E0176:D260TACXX:5:250183136	B73 x Oh7B
Z023E0177:70980AAXX:1:250027018	B73 x Oh7B
Z023E0178:70980AAXX:1:250027040	B73 x Oh7B
Z023E0179:70980AAXX:1:250027052	B73 x Oh7B
Z023E0180:70980AAXX:1:250027064	B73 x Oh7B
Z023E0181:70980AAXX:1:250027076	B73 x Oh7B
Z023E0182:70980AAXX:1:250026989	B73 x Oh7B
Z023E0183:70980AAXX:1:250026998	B73 x Oh7B
Z023E0184:70980AAXX:1:250027009	B73 x Oh7B
Z023E0185:627C3AAXX:3:250028554	B73 x Oh7B
Z023E0186:70980AAXX:1:250027041	B73 x Oh7B
Z023E0187:70980AAXX:1:250027053	B73 x Oh7B
Z023E0188:70980AAXX:1:250027065	B73 x Oh7B
Z023E0189:70980AAXX:1:250027077	B73 x Oh7B
Z023E0190:70980AAXX:1:250026999	B73 x Oh7B
Z023E0191:70980AAXX:1:250027010	B73 x Oh7B
Z023E0192:70980AAXX:1:250027020	B73 x Oh7B
Z023E0194:70980AAXX:1:250027042	B73 x Oh7B
Z023E0195:70980AAXX:1:250027054	B73 x Oh7B
Z023E0196:70980AAXX:1:250027066	B73 x Oh7B
Z023E0197:70980AAXX:1:250027078	B73 x Oh7B
Z023E0198:627C3AAXX:3:250028560	B73 x Oh7B
Z023E0199:627C3AAXX:4:250028690	B73 x Oh7B
Z023E0200:627C3AAXX:3:250028584	B73 x Oh7B
Z023E0217:627C3AAXX:3:250028596	B73 x Oh7B
Z023E0225:627C3AAXX:3:250028547	B73 x Oh7B
Z023E0229:627C3AAXX:3:250028551	B73 x Oh7B
Z023E0230:627C3AAXX:3:250028529	B73 x Oh7B
Z023E0231:627C3AAXX:3:250028539	B73 x Oh7B
Z023E0265:MRG:2:250042609	B73 x Oh7B
Z023E0269:MRG:2:250042610	B73 x Oh7B
Z023E0272:MRG:2:250042611	B73 x Oh7B
Z023E0274:MRG:2:250042612	B73 x Oh7B
Z024E0001:MRG:2:250027118	B73 x P39
Z024E0002:627C3AAXX:4:250028702	B73 x P39
Z024E0004:MRG:2:250027138	B73 x P39
Z024E0005:MRG:2:250027158	B73 x P39
Z024E0006:MRG:2:250027170	B73 x P39
Z024E0008:MRG:2:250027182	B73 x P39
Z024E0009:D260TACXX:5:250183137	B73 x P39
Z024E0009:MRG:2:250027194	B73 x P39
Z024E0010:627C3AAXX:2:250028393	B73 x P39
Z024E0011:MRG:2:250027119	B73 x P39
Z024E0012:MRG:2:250027127	B73 x P39
Z024E0013:MRG:2:250027139	B73 x P39
Z024E0014:MRG:2:250027159	B73 x P39
Z024E0015:MRG:2:250027171	B73 x P39
Z024E0016:D260TACXX:5:250183138	B73 x P39
Z024E0016:MRG:2:250027183	B73 x P39
